year,month,school,StudentID,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,Tuition,Scholarship,ScholarshipPercent
2023,December,BV,1059,F,16,U,LE10,T,1,1,at_home,other,home,mother,1,3,3,no,no,no,no,yes,yes,yes,yes,2,5,3,1,5,1,7,5,16,16,15500,1453,9%
2023,January,PI,1100,F,17,U,GT10,T,1,1,services,at_home,reputation,mother,4,1,2,no,yes,yes,yes,no,yes,yes,yes,4,5,5,2,1,3,22,4,11,5,20000,1110,6%
2023,February,MS,1275,M,15,U,LE10,T,1,1,other,other,home,mother,2,1,1,no,yes,no,no,yes,yes,no,yes,3,4,3,2,1,5,4,10,15,16,11000,1044,9%
2023,March,GP,1407,M,17,U,GT3,T,2,2,other,services,other,mother,3,4,1,no,yes,yes,yes,yes,yes,yes,no,1,2,3,1,2,3,17,3,3,9,15500,4861,31%
2023,April,BV,1443,F,17,R,GT3,T,3,2,other,services,course,father,2,2,1,no,no,no,no,yes,yes,no,yes,1,2,5,4,3,4,9,3,4,15,15500,3925,25%
2023,May,PI,911,F,20,U,LE3,T,3,4,services,other,course,other,2,2,2,no,no,no,no,no,yes,yes,yes,5,1,2,1,4,1,21,15,2,19,20000,1389,7%
2023,June,MS,1295,M,19,U,LE3,T,3,2,teacher,other,home,father,3,3,1,no,no,no,no,yes,yes,yes,no,3,4,1,1,4,3,5,9,13,10,11000,1025,9%
2023,July,GP,1826,M,17,U,GT3,T,4,1,other,other,course,mother,1,2,2,no,no,no,no,yes,yes,no,yes,5,2,5,4,1,1,3,8,13,0,15500,4627,30%
2023,August,BV,561,F,19,U,GT3,T,2,3,teacher,other,course,mother,4,4,3,no,yes,no,no,yes,yes,yes,yes,5,4,2,4,5,1,16,6,8,3,15500,5699,37%
2023,September,PI,1148,F,21,U,GT3,T,4,2,services,other,home,mother,3,3,2,no,yes,no,yes,yes,yes,yes,yes,3,1,2,1,2,5,0,4,10,14,20000,4316,22%
2023,October,MS,153,F,16,U,GT3,T,1,1,services,services,home,mother,1,3,2,no,no,no,no,no,yes,no,no,5,3,3,4,2,1,23,0,11,11,11000,5399,49%
2023,November,GP,477,M,20,U,LE10,T,1,3,services,other,home,father,2,4,1,no,yes,yes,no,yes,yes,no,no,1,2,5,3,3,2,29,9,14,10,15500,1188,8%
2023,December,BV,377,F,18,U,GT3,T,4,1,teacher,other,reputation,mother,1,4,2,no,no,no,no,yes,yes,yes,yes,2,4,5,3,4,1,11,4,3,8,15500,5449,35%
2023,January,PI,1938,F,21,U,GT3,T,3,2,at_home,other,other,mother,3,4,2,no,yes,no,no,yes,yes,yes,yes,3,1,1,4,3,1,0,15,2,10,20000,3272,16%
2023,February,MS,1070,F,17,U,LE10,T,2,1,other,other,reputation,mother,1,4,1,no,yes,no,no,yes,yes,yes,yes,2,3,3,4,3,4,6,6,12,11,11000,1756,16%
2023,March,GP,1143,F,21,R,GT10,T,1,4,other,other,reputation,father,4,1,2,no,yes,no,no,no,yes,yes,yes,1,3,4,5,2,4,22,2,7,14,15500,1894,12%
2023,April,BV,671,F,17,R,LE3,T,2,4,at_home,other,reputation,mother,1,4,0,no,yes,no,yes,yes,no,yes,yes,4,5,5,5,5,2,12,0,7,3,15500,1973,13%
2023,May,PI,1511,F,17,U,LE3,T,4,1,health,services,home,other,4,1,1,no,no,no,yes,yes,yes,no,yes,1,5,4,5,4,4,5,14,4,8,20000,1507,8%
2023,June,MS,1603,F,16,U,LE3,T,3,4,at_home,services,reputation,father,2,4,1,no,no,no,yes,yes,yes,yes,no,4,2,1,3,5,2,4,7,5,8,11000,1205,11%
2023,July,GP,1796,F,18,U,LE3,T,4,3,at_home,other,home,mother,2,4,1,no,no,no,no,yes,yes,yes,no,5,3,5,4,1,5,16,16,8,6,15500,1655,11%
2023,August,BV,1438,F,16,U,LE3,T,3,1,teacher,at_home,home,mother,1,3,3,no,no,no,no,yes,yes,yes,no,1,5,5,1,3,1,2,17,1,19,15500,1310,8%
2023,September,PI,1539,M,18,U,LE3,T,1,3,services,other,home,mother,4,4,3,no,yes,no,no,yes,yes,yes,yes,5,2,2,3,2,3,8,1,0,1,20000,1433,7%
2023,October,MS,107,M,18,U,GT3,T,3,1,other,health,reputation,mother,4,2,2,no,no,no,yes,yes,yes,yes,no,2,2,5,5,4,3,18,6,0,4,11000,4563,41%
2023,November,GP,907,F,22,U,GT3,T,4,4,at_home,other,course,mother,2,3,3,no,no,no,no,yes,yes,yes,yes,2,1,2,4,1,5,4,6,9,7,15500,3390,22%
2023,December,BV,1986,F,17,R,GT3,T,3,2,services,services,home,mother,4,1,2,no,yes,no,yes,no,yes,yes,no,5,4,5,3,4,1,4,17,14,19,15500,5216,34%
2023,January,PI,291,F,16,U,GT3,T,4,4,services,services,home,mother,2,3,0,no,no,no,yes,no,yes,yes,no,2,2,1,3,1,5,2,9,16,8,20000,4165,21%
2023,February,MS,329,M,22,U,GT3,A,1,2,other,health,reputation,father,1,4,0,no,no,no,yes,no,yes,yes,yes,4,4,1,1,4,3,3,1,0,17,11000,4580,42%
2023,March,GP,489,F,19,R,GT3,T,3,1,at_home,services,reputation,father,3,2,0,no,no,no,yes,yes,yes,yes,no,5,2,1,4,3,3,11,4,13,2,15500,4586,30%
2023,April,BV,1165,F,17,U,GT3,T,2,4,other,services,reputation,father,3,1,0,no,no,no,no,yes,yes,no,no,1,1,4,2,2,2,21,7,12,18,15500,3602,23%
2023,May,PI,1523,F,17,R,GT3,T,4,2,at_home,services,course,mother,4,3,2,no,no,yes,no,yes,yes,no,no,3,3,4,5,5,5,7,3,3,14,20000,3411,17%
2023,June,MS,932,F,19,U,GT3,T,2,1,at_home,other,home,other,2,4,1,no,no,no,no,yes,yes,no,no,5,2,5,5,2,5,10,17,10,5,11000,4077,37%
2023,July,GP,1105,F,22,U,GT3,T,4,2,other,other,home,mother,4,2,2,no,no,no,no,yes,yes,yes,no,3,3,2,4,1,3,1,11,16,2,15500,3957,26%
2023,August,BV,1492,F,20,U,LE10,T,4,4,health,services,home,mother,4,3,2,no,yes,no,yes,yes,yes,yes,yes,1,4,4,1,1,2,12,18,15,18,15500,1325,9%
2023,September,PI,333,F,20,R,GT3,T,2,4,at_home,other,reputation,mother,3,2,2,no,no,no,yes,no,yes,yes,no,5,4,5,4,4,2,30,15,10,2,20000,5035,25%
2023,October,MS,10,F,15,U,GT3,T,1,2,other,other,home,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,2,4,1,4,5,28,16,11,5,11000,3592,33%
2023,November,GP,1101,M,21,U,GT3,T,3,2,other,other,course,mother,1,4,0,no,no,no,yes,yes,yes,no,no,4,2,3,2,1,4,6,0,13,14,15500,5173,33%
2023,December,BV,1191,M,17,R,GT3,T,4,4,at_home,other,reputation,mother,2,3,3,no,no,no,no,no,yes,yes,no,1,3,2,4,3,4,20,6,3,10,15500,3365,22%
2023,January,PI,1430,M,21,U,GT3,T,2,3,other,other,reputation,father,4,2,2,no,no,no,no,no,yes,yes,no,5,1,1,4,2,1,8,17,5,12,20000,3507,18%
2023,February,MS,695,M,22,U,GT3,T,2,3,services,at_home,other,mother,3,2,2,no,yes,no,no,yes,yes,yes,no,2,4,3,4,5,1,30,9,17,2,11000,5396,49%
2023,March,GP,306,M,22,U,LE3,A,4,2,other,teacher,reputation,mother,1,1,3,no,no,no,no,yes,yes,yes,no,4,4,4,1,3,5,18,18,6,11,15500,1023,7%
2023,April,BV,65,F,16,U,LE3,T,1,1,health,services,reputation,mother,3,1,3,no,no,no,yes,no,yes,yes,no,4,4,4,4,2,5,18,19,13,8,15500,1664,11%
2023,May,PI,1239,F,20,U,LE3,T,1,4,other,teacher,reputation,mother,3,1,1,no,yes,no,yes,yes,yes,yes,no,1,3,3,3,1,1,0,15,5,19,20000,1156,6%
2023,June,MS,424,F,21,U,GT10,T,4,1,health,other,home,mother,2,4,3,no,yes,no,no,yes,yes,yes,no,2,1,1,2,5,5,16,18,18,15,11000,1976,18%
2023,July,GP,909,F,17,U,LE10,T,4,2,other,services,reputation,mother,1,3,1,no,no,no,yes,yes,yes,no,yes,4,2,1,3,2,5,3,17,13,1,15500,1121,7%
2023,August,BV,210,F,18,U,GT10,T,1,1,other,other,reputation,mother,2,1,0,no,yes,no,no,no,yes,no,no,3,3,3,4,4,2,13,5,16,14,15500,1270,8%
2023,September,PI,1089,F,17,U,LE10,T,4,4,teacher,other,reputation,mother,2,4,3,no,yes,yes,yes,yes,yes,yes,yes,5,4,3,1,2,1,18,8,8,18,20000,1882,9%
2023,October,MS,693,M,17,U,GT10,T,1,1,at_home,other,home,mother,3,2,3,no,no,no,no,no,no,no,no,3,2,2,2,5,1,4,3,17,4,11000,1417,13%
2023,November,GP,1418,M,20,U,LE10,T,2,2,other,other,reputation,other,2,2,1,no,yes,no,no,no,yes,yes,yes,2,2,5,2,4,1,26,19,19,6,15500,1014,7%
2023,December,BV,1902,F,22,U,GT3,T,2,2,teacher,other,home,other,4,4,2,no,no,no,no,yes,yes,yes,yes,5,2,2,2,5,4,10,14,14,16,15500,3793,24%
2023,January,PI,700,F,18,U,GT3,T,3,4,services,other,reputation,father,2,2,2,no,no,no,yes,yes,yes,yes,yes,4,3,2,3,2,5,9,9,18,11,20000,3641,18%
2023,February,MS,614,M,19,R,LE10,T,1,4,other,teacher,home,mother,1,4,1,no,no,no,no,yes,no,no,no,5,5,1,4,4,3,5,0,8,12,11000,1994,18%
2023,March,GP,277,M,18,U,GT3,T,2,4,teacher,other,home,mother,1,3,2,no,no,no,no,yes,no,no,no,4,1,2,5,3,1,25,10,19,6,15500,5453,35%
2023,April,BV,1669,F,22,U,GT3,T,4,4,other,teacher,home,father,2,1,1,no,no,no,no,yes,yes,yes,yes,2,5,3,1,5,2,30,4,6,8,15500,5511,36%
2023,May,PI,218,F,18,U,GT3,T,3,3,teacher,services,reputation,mother,3,4,0,no,no,no,yes,yes,yes,yes,yes,5,5,4,2,2,4,4,11,10,13,20000,3010,15%
2023,June,MS,1711,F,18,U,GT3,T,3,2,services,other,reputation,mother,4,4,1,no,no,no,no,yes,yes,no,yes,3,2,1,3,3,4,0,18,15,16,11000,5426,49%
2023,July,GP,1575,M,17,U,GT3,T,3,3,services,health,reputation,father,2,1,1,no,yes,no,no,yes,no,no,no,3,3,2,5,1,3,6,10,18,3,15500,4561,29%
2023,August,BV,167,F,17,R,GT3,T,1,4,other,services,course,mother,3,2,1,no,yes,no,yes,yes,no,no,yes,1,1,5,4,2,5,1,15,9,17,15500,4761,31%
2023,September,PI,866,F,20,U,GT3,A,3,4,other,other,course,other,4,2,3,no,no,no,no,yes,yes,yes,yes,4,1,4,3,5,5,16,17,16,5,20000,3977,20%
2023,October,MS,492,F,19,U,LE10,T,4,4,services,services,reputation,father,2,1,2,no,yes,yes,yes,no,yes,yes,yes,1,2,2,3,2,2,20,17,3,1,11000,1162,11%
2023,November,GP,563,F,21,U,GT3,T,2,4,services,teacher,home,mother,4,2,2,no,yes,no,no,yes,yes,no,yes,1,5,1,4,1,4,16,16,18,8,15500,3140,20%
2023,December,BV,714,F,21,U,GT3,T,2,4,other,other,course,mother,3,4,3,no,yes,yes,yes,yes,yes,yes,no,4,5,1,1,3,5,11,9,2,14,15500,3587,23%
2023,January,PI,1324,F,22,R,GT3,A,1,1,health,other,course,father,1,3,3,no,no,no,no,yes,yes,no,yes,4,4,1,4,3,2,11,2,17,7,20000,5516,28%
2023,February,MS,672,F,20,U,GT3,T,2,3,at_home,teacher,course,mother,1,3,0,no,no,no,no,no,yes,yes,yes,2,4,5,5,3,4,6,17,10,15,11000,5293,48%
2023,March,GP,744,F,17,R,GT3,T,3,3,services,other,course,mother,2,3,2,no,no,no,no,yes,yes,yes,no,3,5,2,1,4,2,15,14,15,3,15500,5246,34%
2023,April,BV,1346,F,15,U,GT3,T,4,1,at_home,services,course,mother,3,1,2,no,no,no,no,yes,yes,no,yes,5,3,4,3,1,2,10,7,19,1,15500,5985,39%
2023,May,PI,62,M,22,U,LE10,T,3,2,at_home,services,course,father,4,3,0,no,yes,no,no,yes,yes,yes,yes,2,5,3,4,5,4,25,5,19,7,20000,1687,8%
2023,June,MS,299,M,15,U,GT3,T,2,1,services,other,course,father,1,1,2,no,yes,no,yes,yes,yes,yes,yes,2,2,3,1,1,3,30,11,8,9,11000,4307,39%
2023,July,GP,1106,F,20,R,GT3,T,2,4,other,other,course,mother,4,3,3,no,no,no,no,no,yes,no,no,2,1,1,2,3,3,3,2,12,16,15500,3772,24%
2023,August,BV,1827,F,17,U,GT3,T,4,3,services,other,course,mother,3,4,2,no,yes,yes,no,yes,yes,no,no,5,4,3,5,2,4,3,5,3,1,15500,5027,32%
2023,September,PI,53,F,20,U,LE10,T,2,3,services,other,course,mother,4,4,2,no,no,no,no,yes,yes,yes,yes,3,2,5,2,4,1,28,5,4,17,20000,1706,9%
2023,October,MS,592,M,19,U,GT3,T,4,2,teacher,health,course,mother,4,3,2,no,yes,no,no,yes,yes,yes,yes,1,5,2,3,2,4,30,4,3,1,11000,4137,38%
2023,November,GP,914,F,16,R,GT3,T,3,4,services,services,course,mother,1,3,3,no,yes,no,no,yes,yes,yes,yes,4,5,2,2,2,4,26,1,3,13,15500,3972,26%
2023,December,BV,852,F,16,U,GT3,T,1,2,teacher,other,home,mother,1,3,1,no,yes,no,no,no,yes,yes,yes,3,1,1,5,1,5,6,10,0,15,15500,3601,23%
2023,January,PI,1759,F,16,U,GT3,T,4,4,health,other,home,father,1,3,2,no,yes,no,yes,yes,no,yes,yes,2,2,5,4,3,3,24,18,7,13,20000,3188,16%
2023,February,MS,970,F,17,U,GT3,T,4,4,other,other,reputation,father,1,3,3,no,no,no,yes,yes,yes,no,yes,3,4,1,1,2,1,4,13,17,16,11000,3668,33%
2023,March,GP,1312,F,22,U,LE10,T,1,4,other,other,course,other,4,2,0,no,no,no,yes,yes,yes,yes,no,1,4,1,4,1,3,23,14,5,11,15500,1390,9%
2023,April,BV,640,F,19,U,GT10,T,4,1,other,other,course,other,1,4,1,no,no,no,no,yes,yes,yes,no,4,4,3,5,3,3,14,1,11,7,15500,1613,10%
2023,May,PI,1648,F,22,R,LE3,T,1,4,services,other,course,mother,3,4,3,no,no,no,no,yes,yes,yes,no,2,3,4,1,1,4,9,7,3,4,20000,1707,9%
2023,June,MS,103,F,16,U,LE3,T,3,3,at_home,other,course,mother,2,2,0,no,yes,no,no,yes,yes,yes,yes,2,5,2,2,4,1,29,10,2,1,11000,1026,9%
2023,July,GP,972,M,15,U,LE3,A,3,2,services,services,course,mother,3,1,2,no,no,no,yes,yes,yes,yes,no,1,5,2,5,3,5,7,17,0,10,15500,1446,9%
2023,August,BV,1030,M,18,U,GT3,A,1,3,teacher,services,course,father,2,1,2,no,no,no,no,yes,yes,yes,yes,5,4,1,5,1,3,17,1,4,13,15500,4027,26%
2023,September,PI,675,M,20,U,GT3,T,1,2,at_home,at_home,home,father,2,1,2,no,yes,no,yes,no,yes,yes,no,4,5,3,3,2,3,28,17,9,1,20000,3240,16%
2023,October,MS,1416,M,20,U,GT3,T,1,3,teacher,other,home,mother,3,2,2,no,no,no,yes,no,yes,yes,no,2,3,4,2,3,3,30,14,11,7,11000,3571,32%
2023,November,GP,1746,M,17,U,GT3,T,1,3,other,other,course,mother,1,1,0,no,no,no,yes,no,yes,yes,yes,4,2,2,3,4,2,3,18,19,2,15500,5229,34%
2023,December,BV,131,F,15,U,GT3,T,3,2,services,services,reputation,mother,4,3,3,no,no,no,yes,yes,yes,yes,no,3,3,3,1,2,2,22,7,1,16,15500,4626,30%
2023,January,PI,856,F,20,U,GT3,T,3,4,other,other,course,mother,1,3,3,no,no,no,no,yes,yes,no,no,3,2,5,1,3,3,16,2,16,9,20000,4916,25%
2023,February,MS,1988,F,15,U,GT3,A,1,2,services,services,course,mother,4,1,0,no,no,yes,no,yes,yes,no,no,3,3,5,3,4,5,2,7,7,5,11000,4245,39%
2023,March,GP,607,F,19,U,LE10,T,1,3,services,teacher,course,mother,4,3,0,no,no,no,no,yes,yes,no,no,1,5,4,4,1,3,19,16,6,9,15500,1856,12%
2023,April,BV,1017,F,22,U,GT3,T,2,4,other,other,course,mother,2,2,1,no,no,no,no,yes,yes,yes,no,4,3,4,2,1,5,17,2,14,8,15500,3988,26%
2023,May,PI,1883,F,15,U,GT3,T,1,2,other,other,course,mother,4,1,3,no,yes,no,yes,yes,yes,yes,yes,4,1,3,2,5,1,27,1,18,9,20000,3053,15%
2023,June,MS,1952,M,19,R,LE3,T,1,3,services,services,home,other,2,3,3,no,no,no,yes,no,yes,yes,no,3,2,1,5,4,3,9,18,0,14,11000,1303,12%
2023,July,GP,137,M,22,R,LE3,T,4,1,at_home,other,course,mother,2,1,2,no,yes,no,no,yes,yes,yes,no,3,1,3,2,3,1,20,9,3,1,15500,1781,11%
2023,August,BV,1737,F,18,U,GT3,T,2,1,at_home,other,course,father,4,2,1,no,no,no,yes,yes,yes,no,no,4,2,4,5,3,4,15,6,0,10,15500,4563,29%
2023,September,PI,628,F,19,U,GT3,T,2,3,at_home,other,reputation,mother,3,2,3,no,no,no,no,no,yes,yes,no,2,3,1,2,4,3,30,5,2,15,20000,5539,28%
2023,October,MS,1161,M,19,U,LE10,T,2,3,at_home,services,home,mother,3,4,0,no,no,no,no,no,yes,yes,no,5,5,3,1,4,1,16,19,4,0,11000,1927,18%
2023,November,GP,807,M,22,R,GT10,T,2,4,services,other,home,other,4,1,1,no,yes,no,no,yes,yes,yes,no,3,1,4,4,4,2,21,13,15,6,15500,1537,10%
2023,December,BV,1537,F,17,U,LE3,T,4,1,other,other,course,mother,2,3,1,no,no,no,no,yes,yes,yes,no,4,4,4,3,1,2,21,13,2,9,15500,1832,12%
2023,January,PI,19,F,21,U,LE3,T,2,3,teacher,other,course,mother,1,2,2,no,no,no,yes,no,yes,yes,no,2,4,1,2,4,1,10,17,3,17,20000,1034,5%
2023,February,MS,41,F,22,U,LE3,T,1,1,other,other,home,mother,2,1,2,no,yes,no,yes,yes,yes,yes,no,3,4,3,1,2,2,19,19,2,2,11000,1825,17%
2023,March,GP,1722,M,21,U,GT3,T,3,3,other,services,home,mother,3,3,1,no,yes,no,no,yes,yes,yes,no,4,2,5,1,5,5,0,5,19,13,15500,4580,30%
2023,April,BV,1367,F,16,U,GT3,T,3,2,services,other,home,mother,3,1,1,no,no,no,yes,yes,yes,no,yes,2,4,5,1,2,1,21,15,2,17,15500,3543,23%
2023,May,PI,667,F,17,R,GT3,T,3,3,at_home,services,home,father,3,4,0,no,yes,no,no,no,yes,no,no,1,4,4,5,1,3,26,4,12,0,20000,5947,30%
2023,June,MS,1604,F,20,R,LE10,T,4,2,other,other,home,mother,2,3,0,no,yes,yes,yes,yes,yes,yes,yes,5,2,1,3,1,4,14,19,4,15,11000,1435,13%
2023,July,GP,1330,F,15,R,GT3,T,2,2,health,at_home,home,father,1,3,3,no,no,no,no,no,no,no,no,3,4,4,3,5,2,5,11,4,17,15500,3666,24%
2023,August,BV,1789,F,22,R,GT3,A,1,4,other,other,course,mother,1,1,2,no,yes,no,no,no,yes,yes,yes,2,5,1,4,1,4,26,10,12,6,15500,5590,36%
2023,September,PI,1337,F,15,R,GT3,A,4,2,teacher,services,other,mother,3,4,1,no,no,no,no,yes,yes,yes,yes,3,3,1,2,2,5,7,17,8,13,20000,3434,17%
2023,October,MS,1956,F,22,R,GT3,T,1,1,health,services,course,mother,2,1,2,no,no,no,yes,yes,yes,yes,yes,5,3,4,4,1,4,4,9,19,10,11000,4067,37%
2023,November,GP,1805,F,15,U,GT3,T,2,3,other,other,course,mother,2,3,3,no,no,no,no,yes,no,no,no,5,1,2,3,5,4,28,15,18,8,15500,5423,35%
2023,December,BV,50,F,16,R,GT3,T,4,4,at_home,other,reputation,mother,4,2,3,no,no,no,no,yes,no,no,no,1,3,4,2,1,3,5,1,13,18,15500,4678,30%
2023,January,PI,261,M,18,R,GT3,T,3,4,other,other,course,mother,3,2,2,no,no,no,no,yes,yes,yes,yes,5,3,4,2,3,5,22,7,8,4,20000,4599,23%
2023,February,MS,,M,22,R,LE10,T,3,2,other,other,reputation,mother,3,2,3,no,no,no,yes,yes,yes,yes,yes,3,3,3,1,3,3,22,16,15,4,11000,1521,14%
2023,March,GP,70,F,16,U,GT3,T,4,4,other,other,home,other,3,2,1,no,no,no,no,yes,yes,no,yes,4,3,5,3,4,4,26,5,5,12,15500,5610,36%
2023,April,BV,1012,F,15,R,GT3,T,1,3,services,at_home,home,mother,3,4,1,no,yes,no,no,yes,no,no,no,5,5,1,5,5,1,30,9,13,12,15500,5034,32%
2023,May,PI,1709,F,21,R,GT3,T,4,2,at_home,other,reputation,other,3,3,0,no,yes,no,yes,yes,no,no,yes,1,2,4,4,2,3,12,10,6,14,20000,5989,30%
2023,June,MS,340,M,19,R,GT3,T,4,2,other,services,reputation,mother,2,2,0,no,no,no,no,yes,yes,yes,yes,5,5,2,5,3,4,28,13,8,1,11000,3689,34%
2023,July,GP,1966,F,22,R,GT3,T,2,1,other,other,reputation,other,1,3,0,no,yes,yes,yes,no,yes,yes,yes,3,3,5,4,4,4,24,14,2,2,15500,5026,32%
2023,August,BV,635,F,17,R,GT3,A,3,4,teacher,services,reputation,mother,1,2,3,no,yes,no,no,yes,yes,no,yes,4,4,2,4,4,4,15,2,11,0,15500,4757,31%
2023,September,PI,994,F,20,U,GT3,T,2,1,other,other,reputation,mother,3,3,2,no,yes,yes,yes,yes,yes,yes,no,1,3,5,1,5,2,5,17,5,12,20000,5775,29%
2023,October,MS,1228,F,15,U,LE3,A,3,1,at_home,other,course,mother,1,1,1,no,no,no,no,yes,yes,no,yes,3,4,1,3,5,4,18,19,1,11,11000,1500,14%
2023,November,GP,601,F,17,R,LE3,T,3,4,other,other,course,other,3,4,2,no,no,no,no,no,yes,yes,yes,3,1,4,3,5,3,21,9,11,15,15500,1286,8%
2023,December,BV,673,F,15,R,LE3,T,1,3,at_home,other,reputation,other,4,2,0,no,no,no,no,yes,yes,yes,no,5,5,1,4,5,4,12,9,10,13,15500,1212,8%
2023,January,PI,1535,F,18,R,GT10,A,2,3,other,other,home,other,1,2,3,no,no,no,no,yes,yes,no,yes,4,5,3,1,4,2,26,16,0,17,20000,1212,6%
2023,February,MS,320,F,19,R,LE10,T,4,4,other,other,reputation,mother,2,3,0,no,yes,no,no,yes,yes,yes,yes,1,1,3,1,2,2,13,4,7,0,11000,1692,15%
2023,March,GP,521,M,17,U,GT3,T,4,3,other,other,reputation,father,4,1,3,no,yes,no,yes,yes,yes,yes,yes,2,5,4,4,5,4,6,12,3,19,15500,3541,23%
2023,April,BV,1513,M,19,R,GT3,T,2,3,at_home,services,reputation,father,4,4,3,no,no,no,no,no,yes,no,no,4,3,2,1,2,2,28,4,4,5,15500,3341,22%
2023,May,PI,523,M,20,R,LE10,T,1,3,teacher,other,reputation,mother,4,1,0,no,yes,yes,no,yes,yes,no,no,1,5,3,1,2,4,7,19,0,13,20000,1481,7%
2023,June,MS,837,M,19,R,GT10,T,1,1,health,other,reputation,mother,4,1,2,no,no,no,no,yes,yes,yes,yes,3,4,5,5,3,4,29,8,3,13,11000,1428,13%
2023,July,GP,959,M,16,R,LE10,T,1,2,teacher,other,reputation,mother,1,1,0,no,yes,no,no,yes,yes,yes,yes,3,1,4,3,5,2,26,7,10,11,15500,1349,9%
2023,August,BV,1881,F,21,R,GT3,T,2,4,teacher,other,home,mother,4,4,0,no,yes,no,no,yes,yes,yes,yes,5,3,2,5,2,3,10,18,5,7,15500,4522,29%
2023,September,PI,313,F,18,R,GT3,T,2,3,services,other,other,father,4,1,3,no,yes,no,no,no,yes,yes,yes,1,3,4,3,3,5,2,0,17,17,20000,5314,27%
2023,October,MS,1145,F,20,U,GT3,T,4,2,teacher,other,course,mother,2,4,0,no,yes,no,yes,yes,no,yes,yes,4,4,2,1,1,2,16,2,18,4,11000,4451,40%
2023,November,GP,1361,F,19,U,GT3,T,4,1,other,services,other,mother,3,2,0,no,no,no,yes,yes,yes,no,yes,4,2,1,1,5,1,26,6,19,17,15500,5668,37%
2023,December,BV,1484,F,22,U,GT3,T,3,3,services,other,course,mother,2,2,0,no,no,no,yes,yes,yes,yes,no,4,5,3,3,4,2,10,7,19,17,15500,4299,28%
2023,January,PI,927,F,19,U,GT3,T,4,2,at_home,services,course,mother,2,3,0,no,no,no,no,yes,yes,yes,no,1,4,3,2,1,3,16,10,4,12,20000,5803,29%
2023,February,MS,949,M,19,R,GT3,T,1,2,other,other,home,mother,1,4,0,no,no,no,no,yes,yes,yes,no,4,2,1,2,1,3,25,19,8,17,11000,3748,34%
2023,March,GP,1317,M,15,R,LE10,T,4,3,other,other,home,mother,2,3,3,no,yes,no,no,yes,yes,yes,yes,5,5,4,3,1,3,9,17,18,13,15500,1601,10%
2023,April,BV,1660,F,20,R,GT3,T,2,4,other,other,other,mother,4,1,2,no,no,no,yes,yes,yes,yes,no,4,4,4,3,1,2,1,15,10,1,15500,5404,35%
2023,May,PI,1074,F,22,R,GT3,T,2,3,other,other,course,father,1,2,2,no,no,no,no,yes,yes,yes,yes,3,5,4,1,5,4,6,9,2,1,20000,5475,27%
2023,June,MS,921,M,18,R,GT3,T,4,4,services,other,other,father,1,1,0,no,yes,no,yes,no,yes,yes,no,2,5,5,2,2,1,4,14,1,0,11000,3714,34%
2023,July,GP,1820,M,21,R,GT3,T,3,4,other,other,course,mother,2,2,1,no,no,no,yes,no,yes,yes,no,4,2,5,5,5,2,8,14,19,3,15500,5579,36%
2023,August,BV,691,F,18,R,GT3,A,4,2,other,other,reputation,mother,4,2,3,no,no,no,yes,no,yes,yes,yes,1,5,1,5,4,1,10,1,5,18,15500,4994,32%
2023,September,PI,726,F,22,R,LE10,T,4,1,services,services,reputation,father,2,3,0,no,no,no,yes,yes,yes,yes,no,4,3,1,5,3,1,21,3,11,10,20000,1943,10%
2023,October,MS,1629,F,16,U,GT3,T,2,4,at_home,services,course,mother,1,4,1,no,no,no,no,yes,yes,no,no,3,2,3,5,2,5,29,7,16,3,11000,3121,28%
2023,November,GP,830,M,16,U,GT3,A,1,1,services,other,other,mother,1,3,0,no,no,yes,no,yes,yes,no,no,1,1,2,2,4,4,24,2,16,19,15500,3309,21%
2023,December,BV,33,F,19,R,GT3,T,4,2,other,other,course,mother,2,1,2,no,no,no,no,yes,yes,no,no,2,3,1,5,4,5,25,0,16,5,15500,4088,26%
2023,January,PI,677,F,21,U,LE10,T,3,2,other,services,course,father,2,1,0,no,no,no,no,yes,yes,yes,no,4,4,2,4,1,2,10,16,13,18,20000,1887,9%
2023,February,MS,1527,F,19,U,GT3,T,4,3,health,services,home,mother,4,4,0,no,yes,no,yes,yes,yes,yes,yes,5,5,5,1,1,2,27,8,3,11,11000,5182,47%
2023,March,GP,311,F,20,R,GT3,T,2,3,other,other,home,mother,3,1,1,no,no,no,yes,no,yes,yes,no,5,4,2,3,4,4,16,6,14,5,15500,5130,33%
2023,April,BV,147,F,22,R,LE10,T,4,2,teacher,services,reputation,father,4,4,3,no,yes,no,no,yes,yes,yes,no,3,2,5,3,3,5,29,3,12,12,15500,1139,7%
2023,May,PI,423,F,19,R,GT3,A,3,2,services,services,reputation,father,1,4,0,no,no,no,yes,yes,yes,no,no,5,1,2,2,3,2,17,3,2,19,20000,4778,24%
2023,June,MS,454,F,16,U,GT3,A,3,1,services,health,other,mother,4,2,3,no,no,no,no,no,yes,yes,no,1,5,2,1,3,4,19,13,13,18,11000,3569,32%
